imgID,label, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
train_01058.jpg,3,0.875,0.0,0.0,0.0,0.0,1.89,0.4,0.62,1.49,2.13,1.4,0.87,0.52,0.0,1.34,1.5,2.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
train_01061.jpg,3,0.875,0.0,0.0,0.0,0.0,2.39,0.66,0.89,1.25,3.01,1.36,0.0,0.0,0.53,0.24,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
train_01062.jpg,3,0.975,0.0,0.0,0.0,0.24,0.84,1.4,0.76,0.0,1.27,1.01,0.0,0.0,0.34,0.0,0.86,0.79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train_01063.jpg,3,0.875,0.26,0.0,0.0,0.0,0.67,0.06,0.82,0.49,1.67,2.52,0.2,1.0,1.22,0.0,0.0,0.0,0.19,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01064.jpg,5,0.925,0.0,0.0,0.57,0.0,0.49,0.0,0.42,0.0,0.4,0.43,0.0,0.0,0.64,0.0,0.85,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01066.jpg,3,0.925,0.0,0.0,0.1,0.3,1.0,0.0,0.25,0.0,1.81,2.41,0.0,0.07,0.34,0.11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01067.jpg,5,0.925,0.0,0.0,0.7,0.0,2.12,1.9,2.98,1.74,0.0,0.0,0.0,0.0,1.73,0.0,1.61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01069.jpg,2,0.875,0.0,0.0,1.94,0.0,1.14,0.0,1.11,0.73,0.38,0.37,0.79,0.33,0.39,0.3,0.0,0.86,0.86,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
train_01070.jpg,4,0.975,0.0,0.0,2.35,0.95,2.68,4.52,2.36,1.02,0.71,0.94,0.69,0.19,1.71,0.0,0.0,0.0,0.62,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
train_01071.jpg,3,0.875,0.0,0.0,0.0,0.0,1.28,1.04,1.16,0.65,1.71,0.56,0.0,1.82,1.45,0.33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01072.jpg,3,0.875,0.0,0.0,0.01,0.0,0.98,0.0,0.84,0.43,0.81,0.41,1.04,1.71,1.1,0.35,0.0,0.0,0.22,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01074.jpg,4,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.54,0.56,0.3,0.0,0.2,0.0,0.0,0.77,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01076.jpg,3,0.025,0.95,0.64,0.0,0.52,2.13,0.69,0.82,1.69,2.74,2.05,0.0,0.0,0.0,0.0,1.67,0.4,0.31,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train_01077.jpg,0,0.875,0.9,1.13,1.06,0.0,0.34,0.4,0.0,0.84,1.32,0.0,0.64,0.16,0.94,0.07,0.62,0.62,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
train_01078.jpg,4,0.925,0.0,0.0,1.18,0.0,0.27,0.0,0.44,0.0,0.0,0.93,0.33,0.0,1.49,0.09,0.0,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
train_01079.jpg,0,0.875,0.85,0.88,1.2,0.56,0.0,0.0,0.0,0.76,0.65,0.0,0.3,0.0,1.08,0.0,0.36,0.53,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01080.jpg,3,0.875,0.0,0.0,0.0,0.56,2.01,0.69,2.15,1.08,1.23,1.61,0.34,0.0,0.0,0.0,0.69,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train_01081.jpg,3,0.875,0.22,0.0,0.53,0.0,1.5,0.59,0.2,1.24,2.8,2.26,0.0,0.0,0.56,0.0,1.63,0.0,0.14,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01082.jpg,3,0.775,0.53,0.0,0.0,0.0,1.4,0.04,0.41,0.5,1.02,0.9,0.0,0.0,0.33,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01083.jpg,4,0.875,0.0,0.0,0.0,0.0,0.48,0.15,0.0,0.0,0.41,0.29,0.0,0.0,0.0,0.0,0.0,0.95,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
train_01085.jpg,4,0.925,0.0,0.0,0.29,0.0,0.63,0.58,0.4,0.0,0.0,0.42,0.0,0.09,0.13,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01086.jpg,0,0.975,0.33,0.0,0.0,0.98,0.07,0.0,1.23,0.0,0.16,0.43,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01087.jpg,4,0.975,0.0,0.0,0.49,0.0,2.91,1.83,1.88,1.1,1.95,1.9,0.0,0.0,1.83,0.44,1.79,0.96,0.16,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
train_01090.jpg,4,0.975,1.78,0.48,0.9,0.82,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.76,0.0,0.0,0.0,0.0,0.26,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
train_01091.jpg,3,0.925,0.12,0.0,0.13,0.0,1.95,1.12,0.0,0.33,2.37,1.44,0.0,0.0,0.08,0.0,1.04,0.0,0.19,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train_01092.jpg,4,0.925,0.0,0.0,0.18,0.09,0.55,1.62,0.45,1.05,0.21,0.68,0.38,0.1,1.56,0.0,0.0,1.45,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01093.jpg,4,0.925,1.17,0.0,0.0,0.0,2.69,3.15,1.13,0.76,1.19,0.48,0.27,0.0,1.52,0.22,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
train_01094.jpg,3,0.875,0.48,0.0,0.0,0.0,2.12,0.81,0.06,1.13,2.77,1.06,0.0,0.0,0.32,0.0,1.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train_01096.jpg,5,0.875,0.0,0.0,0.33,0.21,1.84,1.08,1.64,1.58,1.69,1.89,0.0,0.0,1.05,0.19,1.99,0.53,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
train_01097.jpg,2,0.875,0.15,0.0,1.31,0.84,0.0,0.0,0.69,0.42,0.54,0.19,0.0,0.0,0.0,0.0,0.94,0.0,0.97,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train_01098.jpg,0,0.975,0.0,0.0,0.1,0.46,0.0,0.0,0.76,0.0,0.0,0.0,0.32,0.22,1.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
train_01099.jpg,0,0.975,0.0,0.3,0.0,1.21,0.28,0.19,1.87,0.0,0.0,0.09,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
train_01100.jpg,4,0.975,0.0,0.0,0.65,0.0,0.69,1.55,0.61,0.0,0.41,0.99,0.22,0.14,0.53,0.18,0.0,0.09,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
train_01101.jpg,4,0.825,0.0,0.0,0.52,2.42,0.83,1.38,2.04,0.73,0.0,0.0,0.64,0.2,1.42,0.0,0.0,0.0,0.58,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
train_01102.jpg,3,0.975,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.06,0.5,0.91,0.0,0.14,1.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01103.jpg,3,0.875,0.0,0.0,0.56,0.0,2.86,1.16,1.86,1.18,2.6,1.51,0.0,0.0,0.45,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01105.jpg,4,0.975,0.0,0.0,1.23,0.09,0.01,0.31,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
train_01107.jpg,0,0.875,0.32,0.0,0.0,0.88,0.37,0.0,0.77,0.33,1.44,0.0,0.06,0.02,0.5,0.01,0.73,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
train_01109.jpg,0,0.875,0.0,0.0,0.85,0.09,1.12,1.0,0.34,0.0,0.1,0.12,0.0,0.0,0.2,0.0,0.41,0.84,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
train_01110.jpg,0,0.875,0.21,0.26,0.0,2.24,1.03,0.96,0.0,1.68,0.82,0.15,0.0,0.0,0.61,0.0,1.55,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01111.jpg,4,0.875,0.0,0.0,0.04,0.0,0.57,0.0,0.92,0.0,0.46,0.0,0.52,0.0,0.04,0.0,0.76,1.06,0.88,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
train_01112.jpg,0,0.875,2.17,0.82,1.2,1.79,1.05,0.17,0.0,0.0,1.31,0.0,1.18,0.03,1.72,0.0,0.43,0.04,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01114.jpg,3,0.925,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.5,0.81,0.54,0.0,0.0,0.55,0.0,0.0,0.44,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
train_01116.jpg,4,0.875,1.82,0.78,0.94,0.0,0.0,0.76,0.0,0.31,0.0,0.37,0.3,0.0,0.79,0.0,0.6,0.0,0.98,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
train_01117.jpg,3,0.875,0.0,0.0,0.0,0.0,2.08,1.79,1.5,0.28,2.01,0.52,0.0,0.0,0.19,0.0,1.45,0.0,0.16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01118.jpg,0,0.975,0.29,0.0,0.0,0.0,0.71,1.52,0.06,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.19,0.1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
train_01120.jpg,0,0.975,0.0,0.0,0.0,0.42,0.19,0.0,1.06,0.58,0.0,0.0,1.42,0.0,1.5,0.18,0.0,0.2,0.14,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
train_01121.jpg,4,0.975,0.0,0.0,0.69,0.0,0.97,0.65,0.28,0.0,0.28,0.24,0.35,0.0,1.43,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
train_01123.jpg,3,0.975,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.54,1.46,2.81,0.0,1.92,1.15,0.79,0.0,0.03,0.03,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
train_01124.jpg,0,0.925,0.09,0.0,0.28,0.0,0.65,0.0,0.34,1.0,0.0,0.26,0.05,1.38,1.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
train_01125.jpg,3,0.975,0.0,0.0,0.0,0.51,1.62,0.75,0.0,0.19,1.47,0.74,1.34,0.22,1.51,0.0,0.0,0.0,0.21,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
train_01126.jpg,3,0.875,0.71,0.0,0.0,0.0,1.96,0.93,0.0,1.31,2.51,0.6,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01127.jpg,0,0.975,0.0,0.0,1.24,0.12,0.43,0.0,0.57,0.65,0.4,0.0,0.0,0.22,1.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
train_01129.jpg,3,0.875,0.0,0.0,0.0,0.0,2.11,0.0,0.21,2.12,2.49,2.07,0.0,0.0,0.33,0.0,1.19,0.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01130.jpg,0,0.975,0.83,0.0,0.55,1.32,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
train_01131.jpg,0,0.925,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.77,0.14,0.0,0.84,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01132.jpg,5,0.875,0.0,0.0,2.78,1.35,1.6,2.83,2.1,3.41,2.07,2.74,0.0,0.0,0.69,0.39,1.11,0.0,0.29,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
train_01133.jpg,4,0.975,0.01,0.0,0.65,0.79,0.0,0.0,0.31,0.04,0.0,0.32,0.18,0.79,0.51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01134.jpg,3,0.875,0.0,0.0,0.0,0.0,1.01,0.0,0.36,0.0,1.31,1.81,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_01135.jpg,4,0.925,0.74,0.0,0.0,0.0,0.32,0.0,0.67,0.0,0.0,0.98,0.0,0.1,0.73,0.0,0.0,0.55,0.27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01136.jpg,4,0.875,0.0,0.0,0.97,0.0,0.9,0.72,1.12,0.0,0.0,0.91,0.0,0.61,0.0,0.08,0.17,3.66,0.53,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01137.jpg,0,0.025,2.03,0.0,0.0,0.0,1.37,0.44,0.0,0.34,1.51,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
train_01138.jpg,3,0.925,0.77,0.0,0.0,0.9,1.91,1.85,0.69,0.81,2.08,2.22,0.0,0.0,0.39,0.0,1.66,0.55,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train_01139.jpg,5,0.925,0.0,0.0,1.58,0.0,1.26,0.0,1.58,2.36,0.13,0.66,0.46,3.48,0.84,0.41,0.0,0.63,0.16,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
train_01140.jpg,3,0.975,0.0,0.0,1.1,0.0,1.65,0.43,1.0,0.0,2.22,1.53,0.0,0.0,0.96,0.02,0.0,0.31,0.05,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01141.jpg,3,0.975,0.0,0.0,0.18,0.0,1.12,0.27,1.55,0.41,1.2,0.73,0.22,0.1,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01142.jpg,4,0.875,0.0,0.0,1.02,0.0,0.8,2.72,1.41,0.73,0.0,0.63,1.1,1.33,1.74,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
train_01144.jpg,3,0.025,0.0,0.0,0.0,1.11,1.2,1.07,0.0,1.28,2.13,0.0,0.0,0.0,0.66,0.0,0.37,0.0,0.13,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01145.jpg,0,0.925,0.0,0.29,0.0,1.11,0.0,0.0,1.6,0.0,0.0,0.0,0.61,0.37,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
train_01146.jpg,4,0.925,0.0,0.0,0.0,0.0,1.46,2.04,0.61,1.01,0.45,0.34,0.04,0.78,1.13,0.15,0.0,1.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
train_01148.jpg,4,0.875,0.28,0.0,0.0,0.0,0.46,0.0,0.0,0.15,0.37,1.08,0.0,0.12,0.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01149.jpg,0,0.875,0.0,0.0,0.0,0.29,0.0,0.0,0.53,0.0,0.0,0.0,0.4,0.16,0.0,0.13,0.0,1.32,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
train_01150.jpg,3,0.975,1.28,0.0,0.0,0.0,0.52,0.0,0.54,0.0,0.66,0.05,0.61,0.0,1.13,0.12,0.29,0.77,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
train_01151.jpg,3,0.875,0.84,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.3,2.33,0.0,0.0,1.25,0.16,0.11,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
train_01152.jpg,3,0.875,0.0,0.0,0.0,0.0,0.74,0.25,0.0,0.0,0.6,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01153.jpg,3,0.875,1.1,0.0,0.0,0.0,0.64,0.33,0.35,0.0,0.4,1.08,0.57,0.0,2.06,0.0,0.43,0.14,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
train_01154.jpg,3,0.875,0.85,0.0,0.0,0.0,1.36,0.0,0.12,0.42,0.39,1.34,0.26,0.0,0.28,0.02,1.8,1.19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
train_01156.jpg,2,0.975,1.05,0.68,2.49,0.11,0.0,1.41,0.0,0.0,1.17,1.07,0.1,0.5,0.95,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01157.jpg,1,0.975,0.0,0.0,0.3,0.0,0.65,0.09,1.42,0.0,0.03,0.0,1.58,0.6,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
train_01158.jpg,3,0.875,0.0,0.0,0.0,0.0,2.4,0.33,2.0,1.11,2.66,1.37,0.0,0.0,0.26,0.0,1.04,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train_01159.jpg,3,0.875,0.0,0.0,0.0,0.0,1.61,1.32,0.41,0.62,2.12,1.38,0.08,0.0,0.02,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
train_01160.jpg,3,0.975,0.0,0.0,0.0,0.68,3.13,0.47,1.55,1.59,2.37,2.0,0.1,0.0,0.78,0.23,1.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train_01161.jpg,3,0.925,0.23,0.0,0.11,0.11,3.33,1.62,1.91,2.6,2.42,0.85,0.45,0.0,1.98,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01162.jpg,3,0.875,0.0,0.0,0.0,0.0,2.17,1.85,1.12,1.46,2.12,1.32,0.14,0.0,2.06,0.0,1.73,0.03,0.33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01163.jpg,3,0.875,0.0,0.0,0.0,0.0,2.32,0.91,1.14,0.64,1.98,1.19,0.0,0.0,0.27,0.33,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
train_01164.jpg,5,0.925,0.0,0.0,0.04,0.0,0.97,1.91,1.39,1.4,0.56,0.05,0.96,0.38,2.47,0.0,0.35,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
train_01165.jpg,3,0.925,0.0,0.0,0.0,0.0,1.27,0.0,0.0,1.32,1.9,1.58,0.0,0.0,0.67,0.0,0.86,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
train_01167.jpg,4,0.975,0.0,0.0,0.0,0.34,2.21,2.73,2.46,0.68,1.22,0.49,0.32,0.1,2.37,0.0,0.0,0.08,0.41,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
